ticker,exchange,assetType,priceCurrency,startDate,endDate
TSACX,NMFQS,Mutual Fund,USD,2004-10-01,2018-05-11
TSAGX,NMFQS,Mutual Fund,USD,2016-08-18,2018-05-11
TSAHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSAIX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSALX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSAPX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSARX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSAYX,NMFQS,Mutual Fund,USD,2005-12-08,2018-05-11
TSBA,PINK,Stock,USD,2017-11-28,2018-05-11
TSBAX,NMFQS,Stock,USD,,
TSBBX,NMFQS,Mutual Fund,USD,2012-09-24,2018-05-11
TSBHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TSBIX,NMFQS,Mutual Fund,USD,2012-09-24,2018-05-11
TSBK,NASDAQ,Stock,USD,1998-01-13,2018-05-11
TSBLF,OTCMKTS,Stock,USD,2017-09-22,2018-05-07
TSBPX,NMFQS,Mutual Fund,USD,2012-09-24,2018-05-11
TSBRX,NMFQS,Mutual Fund,USD,2012-09-24,2018-05-11
TSBYX,NMFQS,Stock,USD,,
TSC,NASDAQ,Stock,USD,2013-05-09,2018-05-11
TSCAF,PINK,Stock,USD,2009-12-16,2018-05-11
TSCAP,NASDAQ,Stock,USD,2018-03-16,2018-05-11
TSCAX,NMFQS,Mutual Fund,USD,1991-12-31,2018-05-11
TSCC,PINK,Stock,USD,2017-09-22,2018-05-11
TSCCX,NMFQS,Mutual Fund,USD,2009-07-14,2017-10-20
TSCDF,PINK,Stock,USD,2017-10-13,2018-05-11
TSCDY,PINK,Stock,USD,2017-10-16,2018-05-11
TSCEF,PINK,Stock,USD,2013-03-28,2018-05-11
TSCEX,NMFQS,Mutual Fund,USD,1994-02-04,2017-10-20
TSCFY,PINK,Stock,USD,2013-07-12,2018-04-26
TSCGX,,Mutual Fund,USD,2018-03-19,2018-05-11
TSCHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TSCHY,PINK,Stock,USD,2017-11-30,2018-04-12
TSCIX,NMFQS,Mutual Fund,USD,2000-01-24,2018-05-11
TSCLL,PINK,Stock,USD,2018-03-16,2018-03-23
TSCLX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSCO,NASDAQ,Stock,USD,1994-02-18,2018-05-11
TSCPX,NMFQS,Mutual Fund,USD,2000-01-24,2018-05-11
TSCRF,OTCMKTS,Stock,USD,2014-01-10,2018-05-11
TSCSX,NMFQS,Mutual Fund,USD,1997-12-29,2018-05-11
TSCTX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSCVX,NMFQS,Mutual Fund,USD,2016-01-04,2017-08-09
TSCXX,,Mutual Fund,USD,,
TSCYX,NMFQS,Stock,USD,,
TSD,,Stock,USD,,
TSDAX,NMFQS,Mutual Fund,USD,2012-04-16,2018-05-11
TSDCX,NMFQS,Mutual Fund,USD,2012-04-16,2018-05-11
TSDDX,NMFQS,Stock,USD,,
TSDIX,NMFQS,Mutual Fund,USD,2012-04-16,2018-05-11
TSDOF,OTCMKTS,Stock,USD,2017-11-13,2018-05-03
TSDOX,NMFQS,Mutual Fund,USD,1994-02-28,2018-05-11
TSDRF,PINK,Stock,USD,2007-07-17,2018-05-11
TSDUX,NMFQS,Mutual Fund,USD,2016-03-17,2018-05-11
TSDXX,,Mutual Fund,USD,,
TSE,NYSE,Stock,USD,2014-06-12,2018-05-11
TSEGX,NMFQS,Mutual Fund,USD,2014-05-13,2018-05-11
TSELX,NMFQS,Mutual Fund,USD,2008-10-01,2018-05-11
TSEM,NASDAQ,Stock,USD,1994-10-26,2018-05-11
TSEMX,NMFQS,Mutual Fund,USD,2014-05-13,2018-05-11
TSFAX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TSFBX,NMFQS,Mutual Fund,USD,,
TSFCX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
TSFFX,NMFQS,Mutual Fund,USD,,
TSFIX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
TSFYX,NMFQS,Mutual Fund,USD,2009-10-01,2018-05-11
TSGAX,NMFQS,Mutual Fund,USD,2000-09-29,2018-05-11
TSGCX,NMFQS,Mutual Fund,USD,2004-02-03,2018-05-11
TSGGX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSGHX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSGIX,NMFQS,Mutual Fund,USD,1988-02-23,2018-05-11
TSGL,PINK,Stock,USD,2016-01-04,2018-05-11
TSGLX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSGPX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSGRX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSGTF,PINK,Stock,USD,1996-10-01,2018-05-11
TSGTY,PINK,Stock,USD,2007-07-16,2018-05-11
TSGUX,NMFQS,Mutual Fund,USD,1995-11-01,2018-05-11
TSGWX,NMFQS,Mutual Fund,USD,1991-08-22,2018-05-11
TSGZF,PINK,Stock,USD,2010-12-03,2018-05-11
TSH,AMEX,Stock,USD,2006-12-28,2014-05-30
TSHFX,NMFQS,Mutual Fund,USD,2001-01-02,2018-05-11
TSHIX,NMFQS,Mutual Fund,USD,2015-01-06,2018-05-11
TSHMY,PINK,Stock,USD,2017-10-09,2018-04-06
TSHO,OTCBB,Stock,USD,2016-04-20,2018-03-06
TSHR,PINK,Stock,USD,2018-04-10,2018-04-23
TSHRX,NMFQS,Mutual Fund,USD,2017-05-19,2018-05-11
TSHTF,PINK,Stock,USD,2009-01-12,2018-01-05
TSHTX,NMFQS,Mutual Fund,USD,1986-08-25,2018-05-11
TSHTY,PINK,Stock,USD,2017-10-23,2018-05-08
TSHYX,NMFQS,Mutual Fund,USD,1987-10-26,2018-05-11
TSI,NYSE,ETF,USD,1988-01-05,2018-05-11
TSIAX,NMFQS,Mutual Fund,USD,2007-12-19,2018-05-11
TSICX,NMFQS,Mutual Fund,USD,2007-12-19,2018-05-11
TSIGX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSIHF,PINK,Stock,USD,2012-12-21,2018-05-11
TSIHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TSIIX,NMFQS,Mutual Fund,USD,2007-12-19,2018-05-11
TSILX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSIMX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSIOF,PINK,Stock,USD,2010-05-04,2018-05-11
TSIPX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSIRX,NMFQS,Mutual Fund,USD,2012-05-01,2018-05-11
TSITX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSIX1,,Stock,USD,,
TSIXX,,Mutual Fund,USD,,
TSL,NYSE,Stock,USD,2016-01-04,2017-03-21
TSLA,NASDAQ,Stock,USD,2010-06-29,2018-05-11
TSLAX,NMFQS,Mutual Fund,USD,2012-04-30,2018-05-11
TSLCX,NMFQS,Mutual Fund,USD,2012-04-30,2018-05-11
TSLF,NYSE,ETF,USD,2013-09-20,2018-05-11
TSLFX,NMFQS,Mutual Fund,USD,2017-05-03,2018-05-11
TSLIX,NMFQS,Mutual Fund,USD,2012-04-30,2018-05-11
TSLLF,PINK,Stock,USD,2007-07-17,2018-05-11
TSLRX,NMFQS,Mutual Fund,USD,2016-07-28,2018-05-11
TSLTX,,Mutual Fund,USD,2018-03-22,2018-05-11
TSLUX,,Mutual Fund,USD,,
TSLVX,,Mutual Fund,USD,,
TSLWX,NMFQS,Mutual Fund,USD,2017-03-17,2018-05-11
TSLX,NYSE,Stock,USD,2014-03-21,2018-05-11
TSM,NYSE,Stock,USD,1997-10-08,2018-05-11
TSMAX,NMFQS,Mutual Fund,USD,2004-10-01,2018-05-11
TSMBX,NMFQS,Mutual Fund,USD,1991-12-31,2018-05-11
TSMCX,NMFQS,Mutual Fund,USD,2004-10-01,2018-05-11
TSMDX,NMFQS,Mutual Fund,USD,2015-09-03,2018-05-11
TSMEX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSMHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TSMI,PINK,Stock,USD,2017-10-03,2018-05-11
TSMIX,NMFQS,Mutual Fund,USD,2004-10-01,2015-11-20
TSMLX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSMMX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSMNX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSMOX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSMPX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSMRF,OTCBB,Stock,USD,2016-03-29,2018-05-09
TSMTX,NMFQS,Mutual Fund,USD,2011-12-09,2018-05-11
TSMVX,NMFQS,Mutual Fund,USD,2005-11-15,2018-05-11
TSMWX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSMXX,,Mutual Fund,USD,,
TSMYX,NMFQS,Mutual Fund,USD,2005-12-08,2018-05-11
TSN,NYSE,Stock,USD,1986-07-09,2018-05-11
TSNAX,NMFQS,Mutual Fund,USD,2010-11-15,2018-05-11
TSNCX,NMFQS,Mutual Fund,USD,2010-11-15,2018-05-11
TSNI,PINK,Stock,USD,2017-10-13,2018-05-04
TSNIX,NMFQS,Mutual Fund,USD,2016-03-24,2018-05-11
TSNP,PINK,Stock,USD,2003-12-23,2018-04-19
TSNU,NYSE,Stock,USD,2014-07-31,2017-07-06
TSOAX,NMFQS,Mutual Fund,USD,2003-07-31,2018-05-11
TSOCF,OTCMKTS,Stock,USD,2017-09-28,2017-09-28
TSOCX,NMFQS,Mutual Fund,USD,2012-04-12,2018-05-11
TSOEX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSOH,PINK,Stock,USD,1999-11-22,2018-05-11
TSOHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TSOI,PINK,Stock,USD,2017-09-22,2018-05-11
TSOIX,NMFQS,Mutual Fund,USD,2008-12-09,2018-05-11
TSON,,Stock,USD,,
TSONX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSOPX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSORX,NMFQS,Mutual Fund,USD,2016-01-04,2018-05-11
TSOYX,NMFQS,Mutual Fund,USD,2003-07-25,2018-05-11
TSPCX,NMFQS,Mutual Fund,USD,2009-05-12,2017-10-20
TSPEX,NMFQS,Mutual Fund,USD,2009-05-12,2017-10-20
TSPFX,NMFQS,Mutual Fund,USD,2017-03-10,2018-05-11
TSPG,OTCBB,Stock,USD,2016-01-05,2018-05-11
TSPRX,NMFQS,Mutual Fund,USD,2017-03-10,2018-05-11
TSPT,NASDAQ,Stock,USD,,
TSPTX,NMFQS,Mutual Fund,USD,2017-04-07,2018-05-11
TSPXX,NMFQS,Stock,USD,,
TSPYX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TSQ,NYSE,Stock,USD,2014-07-24,2018-05-11
TSQIX,NMFQS,Mutual Fund,USD,2017-02-24,2018-05-11
TSRA,NASDAQ,Stock,USD,2017-01-03,2017-02-13
TSRE,NASDAQ,Stock,USD,2006-12-28,2015-09-16
TSRI,NASDAQ,Stock,USD,1990-03-26,2018-05-11
TSRIX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TSRMF,PINK,Stock,USD,2008-10-27,2018-05-11
TSRO,NASDAQ,Stock,USD,2012-06-28,2018-05-11
TSRPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TSRR,OTCMKTS,Stock,USD,2017-10-02,2018-05-10
TSRRX,NMFQS,Mutual Fund,USD,2012-05-01,2018-05-11
TSRSX,NMFQS,Mutual Fund,USD,2017-04-10,2018-05-11
TSRUF,PINK,Stock,USD,2010-09-22,2018-05-11
TSRX,NASDAQ,Stock,USD,,
TSRYF,PINK,Stock,USD,2011-07-21,2018-05-11
TSRYY,PINK,Stock,USD,2011-05-16,2018-05-11
TSS,NASDAQ,Stock,USD,1989-06-30,2018-05-11
TSSAX,NMFQS,Mutual Fund,USD,2009-04-01,2018-05-11
TSSCX,NMFQS,Mutual Fund,USD,2009-04-01,2018-05-11
TSSI,OTCBB,Stock,USD,2005-07-15,2018-05-11
TSSIX,NMFQS,Mutual Fund,USD,2009-04-01,2018-05-11
TSSJF,PINK,Stock,USD,2010-12-22,2018-05-11
TSSLF,PINK,Stock,USD,2017-09-22,2018-05-11
TSSNF,OTCMKTS,Stock,USD,2016-11-14,2018-04-25
TSSP,OTCMKTS,Stock,USD,2017-09-22,2018-05-11
TSSXX,NMFQS,Stock,USD,,
TST,NASDAQ,Stock,USD,1999-05-11,2018-05-11
TSTBX,,Mutual Fund,USD,,
TSTEF,OTCMKTS,Stock,USD,2017-11-15,2018-04-04
TSTFX,NMFQS,Mutual Fund,USD,2017-05-03,2018-05-11
TSTIF,PINK,Stock,USD,2007-07-19,2018-05-11
TSTIX,NMFQS,Mutual Fund,USD,2009-11-30,2018-05-11
TSTPX,NMFQS,Mutual Fund,USD,2009-09-30,2018-05-11
TSTRQ,PINK,Stock,USD,2010-10-29,2013-03-11
TSTRX,NMFQS,Mutual Fund,USD,2017-04-21,2018-05-11
TSTS,PINK,Stock,USD,2017-09-28,2018-05-11
TSTXX,,Mutual Fund,USD,,
TSU,NYSE,Stock,USD,1998-11-16,2018-05-11
TSUGX,,Mutual Fund,USD,,
TSUKF,PINK,Stock,USD,2017-09-28,2018-05-02
TSUKY,PINK,Stock,USD,2007-12-28,2018-05-11
TSUSF,OTCMKTS,Stock,USD,2017-11-15,2018-01-19
TSUSX,NMFQS,Mutual Fund,USD,1991-12-31,2018-05-11
TSVAX,NMFQS,Mutual Fund,USD,2014-03-10,2018-05-11
TSVCX,NMFQS,Mutual Fund,USD,2004-02-03,2018-05-11
TSVIX,NMFQS,Mutual Fund,USD,2009-11-30,2018-05-11
TSVQX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TSVRX,NMFQS,Mutual Fund,USD,2006-08-22,2018-05-11
TSVUX,NMFQS,Mutual Fund,USD,1995-01-03,2017-01-24
TSWEX,NMFQS,Mutual Fund,USD,1992-07-17,2018-05-11
TSWIX,NMFQS,Mutual Fund,USD,1992-12-18,2018-05-11
TSWT,OTCMKTS,Stock,USD,2014-12-02,2018-05-09
TSX,,Stock,USD,,
TSYHF,PINK,Stock,USD,2007-07-17,2018-05-11
TSYHY,PINK,Stock,USD,2010-06-14,2018-05-11
TSYI,PINK,Stock,USD,2000-05-05,2018-05-10
TSYS,NASDAQ,Stock,USD,2000-08-08,2016-02-24
TSYYX,NMFQS,Mutual Fund,USD,2012-04-16,2018-05-11
TTAAX,NMFQS,Mutual Fund,USD,2012-10-31,2015-11-20
TTABX,,Mutual Fund,USD,2017-09-13,2018-05-11
TTAC,BATS,ETF,USD,2017-08-24,2018-05-11
TTACX,NMFQS,Mutual Fund,USD,2012-10-31,2015-11-20
TTAI,BATS,ETF,USD,2017-06-28,2018-05-11
TTAIX,NMFQS,Mutual Fund,USD,2012-10-31,2015-11-20
TTAPF,OTCBB,Stock,USD,2017-09-05,2017-09-18
TTAPY,PINK,Stock,USD,2012-08-06,2018-05-11
TTAZF,OTCMKTS,Stock,USD,2018-04-30,2018-04-30
TTBHX,NMFQS,Mutual Fund,USD,2015-12-11,2018-05-11
TTC,NYSE,Stock,USD,1987-12-30,2018-05-11
TTCAX,,Mutual Fund,USD,,
TTCM,OTCBB,Stock,USD,2011-12-29,2018-05-11
TTCMY,,Stock,USD,,
TTCNF,PINK,Stock,USD,2008-11-18,2018-05-11
TTCS,PINK,Stock,USD,2017-10-17,2018-05-09
TTCXX,NMFQS,Mutual Fund,USD,,
TTD,NASDAQ,Stock,USD,2016-09-21,2018-05-11
TTDAX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TTDKF,PINK,Stock,USD,2017-09-26,2018-05-01
TTDKY,PINK,Stock,USD,2009-04-27,2018-05-11
TTDXX,,Mutual Fund,USD,,
TTEC,NASDAQ,Stock,USD,1996-08-01,2018-05-11
TTEEX,NMFQS,Mutual Fund,USD,2017-03-07,2018-05-11
TTEK,NASDAQ,Stock,USD,1991-12-17,2018-05-11
TTELA,,Stock,USD,,
TTEN,OTCMKTS,Stock,USD,2016-09-08,2018-05-11
TTEPX,NMFQS,Mutual Fund,USD,,
TTEXF,OTCMKTS,Stock,USD,2017-02-09,2018-03-01
TTF,NYSE,ETF,USD,1988-02-17,2018-01-19
TTFHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TTFIX,NMFQS,Mutual Fund,USD,2007-12-03,2018-05-11
TTFNF,PINK,Stock,USD,2007-07-13,2018-05-11
TTFOX,NMFQS,Mutual Fund,USD,2015-09-04,2018-05-11
TTFPX,NMFQS,Mutual Fund,USD,2009-09-28,2018-05-11
TTFRX,NMFQS,Mutual Fund,USD,2007-11-30,2018-05-11
TTFS,NYSE ARCA,ETF,USD,2011-10-05,2018-05-11
TTGPF,PINK,Stock,USD,2008-02-14,2018-05-11
TTGT,NASDAQ,Stock,USD,2007-05-17,2018-05-11
TTGXX,,Mutual Fund,USD,,
TTHG,PINK,Stock,USD,1998-06-29,2018-05-11
TTHI,NASDAQ,Stock,USD,2016-01-04,2016-09-08
TTI,NYSE,Stock,USD,1990-04-03,2018-05-11
TTIFX,NMFQS,Mutual Fund,USD,2017-02-01,2018-05-11
TTIHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TTIIX,NMFQS,Mutual Fund,USD,2011-04-29,2018-05-11
TTIL,,Stock,USD,,
TTIPX,NMFQS,Mutual Fund,USD,2011-04-29,2018-05-11
TTIRX,NMFQS,Mutual Fund,USD,2011-04-29,2018-05-11
TTISX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TTIXX,,Mutual Fund,USD,,
TTLCX,NMFQS,Mutual Fund,USD,2011-02-07,2016-02-23
TTLEX,NMFQS,Mutual Fund,USD,2011-02-07,2016-02-23
TTLFX,NMFQS,Mutual Fund,USD,2011-02-07,2016-02-23
TTLO,OTCMKTS,Stock,USD,1976-11-05,2018-05-11
TTLTF,OTCMKTS,Stock,USD,2017-10-10,2018-02-12
TTM,NYSE,Stock,USD,2004-09-27,2018-05-11
TTMI,NASDAQ,Stock,USD,2000-09-25,2018-05-11
TTMIX,NMFQS,Mutual Fund,USD,2016-03-28,2018-05-11
TTMMF,OTCBB,Stock,USD,2015-01-08,2017-11-17
TTMXX,,Mutual Fund,USD,,
TTMZF,OTCBB,Stock,USD,2017-10-02,2018-05-02
TTN,,Stock,USD,,
TTNC,OTCMKTS,Stock,USD,2017-06-21,2018-05-03
TTNDF,PINK,Stock,USD,2007-08-24,2018-05-11
TTNDY,PINK,Stock,USD,2017-09-01,2018-05-11
TTNP,NASDAQ,Stock,USD,2006-12-28,2018-05-11
TTNUF,OTCBB,Stock,USD,2006-07-13,2018-04-16
TTNVX,NMFQS,Mutual Fund,USD,2014-02-06,2016-02-02
TTOBF,OTCMKTS,Stock,USD,2017-11-10,2018-02-14
TTOFF,OTCMKTS,Stock,USD,,
TTOIX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TTOO,NASDAQ,Stock,USD,2014-08-07,2018-05-11
TTOXX,,Mutual Fund,USD,,
TTP,NYSE,ETF,USD,2011-10-27,2018-05-11
TTPA,NASDAQ,Stock,USD,,
TTPH,NASDAQ,Stock,USD,2013-03-20,2018-05-11
TTPPF,PINK,Stock,USD,2008-02-19,2018-05-11
TTPPX,NMFQS,Mutual Fund,USD,,
TTRAF,PINK,Stock,USD,2007-07-23,2018-05-11
TTRCX,NMFQS,Mutual Fund,USD,2008-10-03,2018-05-11
TTRFX,,Mutual Fund,USD,2018-01-23,2018-05-11
TTRHF,OTCMKTS,Stock,USD,2004-03-02,2018-02-07
TTRHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TTRIX,NMFQS,Mutual Fund,USD,2011-05-02,2018-05-11
TTRLX,NMFQS,Mutual Fund,USD,2011-05-02,2018-05-11
TTRPX,NMFQS,Mutual Fund,USD,2011-05-02,2018-05-11
TTRTX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TTRZX,NMFQS,Mutual Fund,USD,2008-10-03,2018-05-11
TTS,NASDAQ,Stock,USD,2012-08-22,2018-05-11
TTSBX,,Mutual Fund,USD,,
TTSI,PINK,Stock,USD,2017-10-24,2018-05-11
TTSIX,NMFQS,Mutual Fund,USD,2017-01-03,2018-05-11
TTSLF,PINK,Stock,USD,2007-10-09,2018-05-11
TTSMX,NMFQS,Mutual Fund,USD,1994-11-01,2018-05-11
TTSRF,PINK,Stock,USD,2018-05-11,2018-05-11
TTT,NYSE ARCA,ETF,USD,2012-03-29,2018-05-11
TTTGF,OTCMKTS,Stock,USD,2016-05-09,2018-05-10
TTTM,PINK,Stock,USD,2009-12-04,2018-05-11
TTTNW,OTCMKTS,Stock,USD,2017-10-16,2018-03-29
TTTRF,OTCMKTS,Stock,USD,2017-11-21,2017-11-21
TTTXF,PINK,Stock,USD,2010-02-03,2018-05-11
TTTXX,,Mutual Fund,USD,,
TTURX,NMFQS,Mutual Fund,USD,2016-02-29,2018-05-11
TTVSF,PINK,Stock,USD,2010-03-03,2018-05-11
TTWN,PINK,Stock,USD,2017-11-29,2018-03-05
TTWO,NASDAQ,Stock,USD,1997-04-15,2018-05-11
TTWSF,PINK,Stock,USD,2009-10-30,2018-05-11
TTX,,Stock,USD,,
TTXP,OTCMKTS,Stock,USD,2017-11-29,2018-02-07
TTXXF,OTCBB,Stock,USD,2018-04-10,2018-04-10
TTYGF,OTCMKTS,Stock,USD,2006-12-04,2018-04-10
TTYP,PINK,Stock,USD,2007-07-13,2018-05-11
TU,NYSE,Stock,USD,1996-06-11,2018-05-11
TUBE,NASDAQ,Stock,USD,2016-01-04,2016-12-20
TUC,NYSE,Stock,USD,2006-12-28,2014-01-08
TUCL,PINK,Stock,USD,2007-03-29,2017-10-17
TUDO,NASDAQ,Stock,USD,,
TUES,NASDAQ,Stock,USD,1999-04-22,2018-05-11
TUFBY,PINK,Stock,USD,2018-01-29,2018-04-16
TUFRF,PINK,Stock,USD,2007-07-23,2018-02-26
TUFUF,OTCMKTS,Stock,USD,2017-12-01,2018-05-10
TUGXX,NMFQS,Mutual Fund,USD,,
TUHAX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
TUHIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
TUHYX,NMFQS,Mutual Fund,USD,2017-06-06,2018-05-11
TUIFF,PINK,Stock,USD,2007-07-13,2018-05-11
TUIFX,NMFQS,Mutual Fund,USD,2014-01-02,2018-05-11
TUIFY,PINK,Stock,USD,2010-07-13,2018-05-11
TUIXX,NMFQS,Mutual Fund,USD,,
TULLF,PINK,Stock,USD,2007-08-16,2018-05-11
TUMI,NYSE,Stock,USD,2012-04-18,2016-08-09
TUMIF,PINK,Stock,USD,2003-11-25,2018-05-11
TUNAX,,Mutual Fund,USD,,
TUNBX,,Mutual Fund,USD,,
TUNG,PINK,Stock,USD,2017-09-22,2018-05-10
TUNIX,NMFQS,Mutual Fund,USD,2015-01-02,2018-05-11
TUNTX,,Mutual Fund,USD,,
TUNUX,,Mutual Fund,USD,,
TUP,NYSE,Stock,USD,1996-05-08,2018-05-11
TUR,NYSE ARCA,ETF,USD,2008-03-28,2018-05-11
TUR1,,Stock,USD,,
TURA,PINK,Stock,USD,2007-12-26,2018-05-11
TURN,NASDAQ,Stock,USD,2017-02-01,2018-05-11
TURV,OTCBB,Stock,USD,2006-09-25,2018-05-11
TUSA,NYSE ARCA,ETF,USD,2004-04-28,2018-05-11
TUSGX,,Mutual Fund,USD,,
TUSK,NASDAQ,Stock,USD,2016-10-14,2018-05-11
TUTI,NASDAQ,ETF,USD,2015-06-10,2017-09-05
TUTT,NASDAQ,ETF,USD,2015-02-25,2017-09-05
TUWLF,PINK,Stock,USD,2007-07-13,2018-05-11
TUWOY,PINK,Stock,USD,2009-12-08,2018-05-11
TUXS,PINK,Stock,USD,1996-11-08,2018-05-11
TUZ,NYSE ARCA,ETF,USD,2009-06-02,2018-05-11
TV,NYSE,Stock,USD,1993-12-14,2018-05-11
TVAAX,NMFQS,Mutual Fund,USD,2010-04-28,2016-05-06
TVAFX,NMFQS,Mutual Fund,USD,1995-09-29,2018-05-11
TVAGF,OTCMKTS,Stock,USD,2017-11-27,2017-12-13
TVAHF,OTCMKTS,Stock,USD,2017-10-11,2018-03-02
TVAIX,NMFQS,Mutual Fund,USD,2004-10-01,2015-11-20
TVBAX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVBCF,PINK,Stock,USD,2007-08-23,2018-05-11
TVBCX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVBCY,PINK,Stock,USD,2007-07-13,2018-05-11
TVBFX,NMFQS,Mutual Fund,USD,2000-03-31,2016-07-22
TVBIX,NMFQS,Mutual Fund,USD,2011-02-10,2016-05-06
TVC,NYSE,Stock,USD,1998-10-14,2018-05-11
TVCAX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVCFX,NMFQS,Mutual Fund,USD,1995-09-29,2018-05-11
TVDAX,NMFQS,Mutual Fund,USD,2010-04-28,2018-05-11
TVDCX,NMFQS,Mutual Fund,USD,2011-04-18,2018-05-11
TVE,NYSE,Stock,USD,1999-05-19,2018-05-11
TVEAX,NMFQS,Mutual Fund,USD,2011-04-18,2018-05-11
TVECX,NMFQS,Mutual Fund,USD,2011-04-18,2018-05-11
TVEFX,NMFQS,Mutual Fund,USD,2011-04-18,2018-05-11
TVEIX,NMFQS,Mutual Fund,USD,2011-02-10,2018-05-11
TVER,OTCMKTS,Stock,USD,2017-12-14,2018-05-10
TVETF,OTCMKTS,Stock,USD,2017-09-29,2018-05-11
TVFAX,NMFQS,Mutual Fund,USD,2010-04-28,2016-05-06
TVFBX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVFCF,PINK,Stock,USD,2007-07-18,2018-05-11
TVFDX,NMFQS,Mutual Fund,USD,2010-04-28,2018-05-11
TVFMX,NMFQS,Mutual Fund,USD,2010-04-28,2018-05-11
TVFRX,NMFQS,Mutual Fund,USD,2012-06-18,2018-05-11
TVFVX,NMFQS,Mutual Fund,USD,2009-12-31,2018-05-11
TVFZF,PINK,Stock,USD,2008-01-30,2018-05-11
TVGAX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVGCX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVGFX,NMFQS,Mutual Fund,USD,2011-04-18,2016-05-06
TVGIX,NMFQS,Mutual Fund,USD,2011-02-10,2016-05-06
TVIA,NASDAQ,Stock,USD,2016-01-04,2017-08-10
TVIAQ,PINK,Stock,USD,2017-08-11,2018-01-30
TVIAX,NMFQS,Mutual Fund,USD,2011-02-15,2016-05-06
TVIDX,NMFQS,Mutual Fund,USD,2011-02-15,2018-05-11
TVIFX,NMFQS,Mutual Fund,USD,1998-10-30,2018-05-11
TVIHX,NMFQS,Mutual Fund,USD,2015-12-08,2018-05-11
TVIIX,NMFQS,Mutual Fund,USD,2014-09-29,2018-05-11
TVIMX,NMFQS,Mutual Fund,USD,2011-02-15,2018-05-11
TVIPF,PINK,Stock,USD,2017-09-29,2018-05-11
TVIPX,NMFQS,Mutual Fund,USD,2014-09-29,2018-05-11
TVIRX,NMFQS,Mutual Fund,USD,2007-02-01,2018-05-11
